time,phlf,qacr,yfp,gfp,atc,iptg,total
55.899719, 0, 2498, 514, 242, 2043, 2009, 5865
55.999718, 0, 2499, 514, 243, 2037, 2011, 5870
56.099716, 0, 2502, 514, 246, 2039, 2013, 5878
56.199715, 0, 2502, 514, 249, 2041, 2011, 5879
56.299713, 0, 2506, 515, 250, 2042, 2013, 5891
56.399712, 0, 2507, 515, 252, 2042, 2015, 5896
56.499710, 0, 2511, 516, 255, 2046, 2016, 5903
56.599709, 0, 2512, 516, 255, 2050, 2015, 5908
56.699707, 0, 2516, 516, 261, 2052, 2017, 5914
56.799706, 0, 2522, 518, 262, 2056, 2016, 5922
56.899704, 0, 2529, 518, 263, 2059, 2020, 5931
56.999702, 0, 2530, 518, 268, 2067, 2023, 5940
57.099701, 0, 2537, 520, 269, 2066, 2024, 5943
57.199699, 0, 2540, 520, 275, 2070, 2026, 5947
57.299698, 0, 2547, 522, 277, 2073, 2029, 5952
57.399696, 0, 2549, 522, 278, 2066, 2026, 5955
57.499695, 0, 2551, 522, 280, 2069, 2032, 5966
57.599693, 0, 2549, 523, 284, 2076, 2034, 5972
57.699692, 0, 2552, 523, 287, 2078, 2033, 5978
57.799690, 0, 2560, 523, 291, 2082, 2039, 5983
57.899689, 0, 2561, 524, 292, 2081, 2043, 5986
57.999687, 0, 2560, 526, 292, 2079, 2044, 5992
58.099686, 0, 2561, 526, 293, 2077, 2048, 6000
58.199684, 0, 2562, 529, 297, 2073, 2050, 6003
58.299683, 0, 2560, 529, 301, 2075, 2048, 6008
58.399681, 0, 2560, 530, 301, 2076, 2047, 6013
58.499680, 0, 2559, 530, 302, 2078, 2050, 6018
58.599678, 0, 2559, 532, 306, 2083, 2053, 6025
58.699677, 0, 2564, 533, 308, 2084, 2054, 6027
58.799675, 0, 2564, 534, 311, 2087, 2056, 6032
58.899673, 0, 2564, 534, 313, 2094, 2056, 6038
58.999672, 0, 2566, 534, 314, 2094, 2058, 6042
59.099670, 0, 2567, 534, 322, 2092, 2059, 6046
59.199669, 0, 2567, 534, 323, 2089, 2059, 6055
59.299667, 0, 2570, 534, 325, 2092, 2060, 6058
59.399666, 0, 2575, 535, 326, 2100, 2068, 6066
59.499664, 0, 2578, 535, 328, 2102, 2068, 6074
59.599663, 0, 2589, 535, 330, 2103, 2074, 6081
59.699661, 0, 2594, 535, 330, 2095, 2075, 6085
59.799660, 0, 2594, 535, 333, 2097, 2080, 6088
59.899658, 0, 2599, 537, 337, 2104, 2085, 6097
59.999657, 0, 2606, 538, 337, 2102, 2086, 6101
60.099655, 0, 2612, 540, 339, 2106, 2089, 6111
60.199654, 0, 2615, 542, 341, 2108, 2091, 6117
60.299652, 0, 2618, 542, 343, 2105, 2089, 6124
60.399651, 0, 2620, 544, 346, 2105, 2089, 6130
60.499649, 0, 2621, 545, 349, 2108, 2087, 6139
60.599648, 0, 2616, 545, 351, 2106, 2090, 6146
60.699646, 0, 2622, 545, 355, 2115, 2097, 6152
60.799644, 0, 2625, 545, 358, 2119, 2100, 6162
60.899643, 0, 2626, 545, 360, 2122, 2105, 6174
60.999641, 0, 2631, 547, 360, 2129, 2115, 6188
61.099640, 0, 2632, 549, 363, 2130, 2113, 6198
61.199638, 0, 2636, 549, 366, 2130, 2112, 6202
61.299637, 0, 2641, 549, 372, 2132, 2109, 6214
61.399635, 0, 2644, 549, 374, 2135, 2114, 6222
61.499634, 0, 2642, 549, 377, 2133, 2119, 6228
61.599632, 0, 2647, 550, 379, 2130, 2117, 6235
61.699631, 0, 2650, 551, 384, 2134, 2126, 6244
61.799629, 0, 2651, 551, 387, 2142, 2127, 6251
61.899628, 0, 2650, 554, 390, 2144, 2130, 6261
61.999626, 0, 2660, 554, 392, 2144, 2129, 6269
62.099625, 0, 2662, 556, 395, 2150, 2129, 6283
62.199623, 0, 2678, 557, 399, 2155, 2134, 6294
62.299622, 0, 2680, 558, 402, 2167, 2140, 6303
62.399620, 0, 2684, 560, 405, 2168, 2141, 6312
62.499619, 0, 2687, 562, 406, 2165, 2143, 6319
62.599617, 0, 2697, 562, 407, 2170, 2150, 6332
62.699615, 0, 2700, 562, 410, 2171, 2155, 6342
62.799614, 0, 2711, 565, 414, 2187, 2161, 6365
62.899612, 0, 2710, 565, 415, 2191, 2166, 6373
62.999611, 0, 2716, 565, 418, 2195, 2174, 6386
63.099609, 0, 2717, 567, 419, 2195, 2178, 6403
63.199608, 0, 2720, 568, 422, 2191, 2170, 6410
63.299606, 0, 2728, 570, 425, 2196, 2172, 6425
63.399605, 0, 2736, 570, 427, 2197, 2177, 6437
63.499603, 0, 2737, 574, 432, 2197, 2180, 6448
63.599602, 0, 2739, 574, 437, 2204, 2184, 6465
63.699600, 0, 2744, 576, 438, 2218, 2210, 6475
63.799599, 0, 2749, 577, 440, 2234, 2226, 6488
63.899597, 0, 2753, 579, 440, 2246, 2240, 6500
63.999596, 0, 2758, 580, 440, 2256, 2249, 6510
64.099594, 0, 2762, 582, 441, 2273, 2262, 6519
64.199593, 0, 2763, 583, 447, 2281, 2273, 6532
64.299591, 0, 2770, 584, 453, 2287, 2276, 6546
64.399590, 0, 2780, 585, 455, 2298, 2284, 6558
64.499588, 0, 2784, 585, 459, 2308, 2286, 6573
64.599586, 0, 2786, 586, 461, 2319, 2300, 6586
64.699585, 0, 2785, 589, 463, 2326, 2313, 6601
64.799583, 0, 2793, 590, 466, 2335, 2326, 6614
64.899582, 0, 2802, 591, 466, 2341, 2335, 6629
64.999580, 0, 2812, 596, 467, 2355, 2342, 6643
65.099579, 0, 2818, 599, 469, 2364, 2354, 6657
65.199577, 0, 2819, 599, 472, 2363, 2354, 6666
65.299576, 0, 2829, 600, 475, 2367, 2360, 6680
65.399574, 0, 2834, 601, 484, 2383, 2368, 6695
65.499573, 0, 2836, 603, 486, 2388, 2380, 6711
65.599571, 0, 2844, 605, 489, 2393, 2385, 6723
65.699570, 0, 2841, 605, 496, 2402, 2389, 6739
65.799568, 0, 2853, 607, 499, 2418, 2396, 6758
65.899567, 0, 2860, 608, 502, 2425, 2403, 6775
65.999565, 0, 2864, 609, 503, 2431, 2403, 6790
66.099564, 0, 2875, 610, 510, 2441, 2422, 6806
66.199562, 0, 2878, 610, 511, 2443, 2426, 6820
66.299561, 0, 2881, 613, 514, 2447, 2431, 6835
66.399559, 0, 2883, 616, 517, 2446, 2441, 6848
66.499557, 0, 2883, 617, 518, 2445, 2445, 6862
66.599556, 0, 2891, 619, 521, 2454, 2452, 6877
66.699554, 0, 2889, 619, 524, 2456, 2453, 6891
66.799553, 0, 2898, 622, 525, 2464, 2455, 6920
66.899551, 0, 2903, 622, 526, 2473, 2463, 6931
66.999550, 0, 2912, 623, 529, 2482, 2468, 6954
67.099548, 0, 2918, 624, 533, 2494, 2474, 6974
67.199547, 0, 2919, 624, 536, 2501, 2476, 6988
67.299545, 0, 2925, 626, 541, 2504, 2483, 7003
67.399544, 0, 2933, 627, 543, 2505, 2489, 7019
67.499542, 0, 2942, 627, 546, 2521, 2492, 7033
67.599541, 0, 2948, 627, 549, 2526, 2494, 7058
67.699539, 0, 2965, 632, 556, 2538, 2507, 7090
67.799538, 0, 2971, 635, 561, 2546, 2508, 7108
67.899536, 0, 2974, 639, 570, 2549, 2516, 7124
67.999535, 0, 2980, 640, 572, 2555, 2518, 7141
68.099533, 0, 2988, 642, 578, 2557, 2529, 7161
68.199532, 0, 3003, 644, 581, 2557, 2535, 7175
68.299530, 0, 3001, 645, 584, 2561, 2543, 7187
68.399529, 0, 3009, 645, 587, 2568, 2551, 7201
68.499527, 0, 3015, 647, 592, 2568, 2558, 7227
68.599525, 0, 3023, 648, 600, 2571, 2562, 7242
68.699524, 0, 3029, 649, 609, 2581, 2573, 7259
68.799522, 0, 3033, 655, 612, 2582, 2581, 7280
68.899521, 0, 3035, 655, 616, 2593, 2584, 7297
68.999519, 0, 3047, 661, 619, 2598, 2588, 7319
69.099518, 0, 3055, 663, 620, 2597, 2587, 7333
69.199516, 0, 3060, 664, 627, 2605, 2596, 7361
69.299515, 0, 3072, 667, 631, 2612, 2599, 7381
69.399513, 0, 3076, 669, 633, 2624, 2616, 7405
69.499512, 0, 3078, 674, 636, 2633, 2617, 7427
69.599510, 0, 3087, 677, 639, 2637, 2622, 7446
69.699509, 0, 3102, 679, 641, 2652, 2630, 7471
69.799507, 0, 3111, 682, 643, 2649, 2626, 7493
69.899506, 0, 3112, 682, 644, 2650, 2637, 7502
69.999504, 0, 3119, 685, 645, 2663, 2646, 7522
70.099503, 0, 3121, 689, 648, 2668, 2656, 7552
70.199501, 0, 3128, 690, 654, 2676, 2662, 7571
70.299500, 0, 3137, 693, 657, 2683, 2667, 7595
70.399498, 0, 3144, 694, 660, 2683, 2672, 7616
70.499496, 0, 3147, 697, 662, 2694, 2674, 7634
70.599495, 0, 3154, 698, 665, 2694, 2683, 7651
70.699493, 0, 3160, 699, 669, 2698, 2692, 7671
70.799492, 0, 3173, 703, 672, 2702, 2694, 7688
70.899490, 0, 3179, 705, 676, 2706, 2702, 7711
70.999489, 0, 3187, 705, 679, 2714, 2701, 7730
71.099487, 0, 3199, 708, 687, 2720, 2704, 7748
71.199486, 0, 3211, 711, 692, 2727, 2707, 7769
71.299484, 0, 3217, 713, 695, 2734, 2716, 7793
71.399483, 0, 3227, 714, 700, 2740, 2716, 7808
71.499481, 0, 3235, 717, 703, 2742, 2719, 7829
71.599480, 0, 3241, 721, 705, 2744, 2718, 7843
71.699478, 0, 3245, 722, 709, 2752, 2715, 7855
71.799477, 0, 3244, 722, 712, 2751, 2717, 7869
71.899475, 0, 3255, 725, 716, 2761, 2728, 7894
71.999474, 0, 3262, 725, 719, 2766, 2732, 7906
72.099472, 0, 3264, 727, 719, 2768, 2744, 7929
72.199471, 0, 3267, 727, 726, 2776, 2753, 7949
72.299469, 0, 3271, 729, 730, 2788, 2758, 7978
72.399467, 0, 3280, 730, 734, 2794, 2761, 7993
72.499466, 0, 3278, 731, 736, 2794, 2760, 8011
72.599464, 0, 3281, 731, 743, 2804, 2772, 8029
72.699463, 0, 3288, 733, 748, 2809, 2776, 8047
72.799461, 0, 3293, 735, 757, 2814, 2782, 8060
72.899460, 0, 3296, 736, 760, 2817, 2790, 8071
72.999458, 0, 3312, 739, 767, 2829, 2797, 8097
73.099457, 0, 3315, 741, 773, 2838, 2802, 8113
73.199455, 0, 3319, 743, 777, 2834, 2804, 8122
73.299454, 0, 3328, 744, 780, 2839, 2809, 8141
73.399452, 0, 3325, 746, 783, 2844, 2815, 8154
73.499451, 0, 3330, 747, 786, 2845, 2816, 8168
73.599449, 0, 3341, 748, 789, 2848, 2821, 8181
73.699448, 0, 3353, 751, 790, 2846, 2820, 8195
73.799446, 0, 3363, 751, 794, 2854, 2825, 8221
73.899445, 0, 3372, 755, 799, 2853, 2833, 8243
73.999443, 0, 3371, 756, 806, 2855, 2838, 8253
74.099442, 0, 3376, 760, 811, 2863, 2840, 8271
74.199440, 0, 3379, 763, 815, 2872, 2843, 8290
74.299438, 0, 3388, 764, 820, 2872, 2845, 8309
74.399437, 0, 3397, 765, 824, 2876, 2850, 8325
74.499435, 0, 3409, 767, 828, 2883, 2855, 8343
74.599434, 0, 3412, 769, 832, 2893, 2865, 8364
74.699432, 0, 3419, 772, 835, 2895, 2868, 8380
74.799431, 0, 3424, 773, 840, 2901, 2872, 8396
74.899429, 0, 3431, 775, 842, 2906, 2883, 8421
74.999428, 0, 3442, 777, 844, 2912, 2891, 8440
75.099426, 0, 3454, 779, 848, 2921, 2899, 8456
75.199425, 0, 3455, 780, 853, 2920, 2907, 8472
75.299423, 0, 3461, 781, 857, 2926, 2909, 8482
75.399422, 0, 3470, 782, 865, 2934, 2909, 8500
75.499420, 0, 3480, 785, 870, 2942, 2920, 8523
75.599419, 0, 3485, 785, 872, 2951, 2919, 8532
75.699417, 0, 3491, 788, 876, 2961, 2927, 8558
75.799416, 0, 3498, 790, 880, 2964, 2927, 8579
75.899414, 0, 3500, 791, 883, 2968, 2930, 8595
75.999413, 0, 3506, 791, 884, 2974, 2936, 8613
76.099411, 0, 3516, 794, 890, 2982, 2944, 8632
76.199409, 0, 3518, 795, 894, 2983, 2949, 8645
76.299408, 0, 3524, 797, 898, 2977, 2953, 8660
76.399406, 0, 3529, 797, 900, 2984, 2952, 8675
76.499405, 0, 3542, 799, 902, 2989, 2955, 8694
76.599403, 0, 3548, 803, 905, 2996, 2967, 8713
76.699402, 0, 3554, 804, 908, 3002, 2967, 8727
76.799400, 0, 3555, 805, 913, 3008, 2971, 8744
76.899399, 0, 3549, 805, 915, 3014, 2971, 8761
76.999397, 0, 3551, 807, 918, 3019, 2972, 8780
77.099396, 0, 3555, 807, 919, 3019, 2978, 8790
77.199394, 0, 3563, 808, 921, 3016, 2979, 8807
77.299393, 0, 3573, 810, 922, 3019, 2979, 8823
77.399391, 0, 3580, 812, 927, 3026, 2985, 8842
77.499390, 0, 3586, 814, 928, 3021, 2990, 8857
77.599388, 0, 3597, 817, 933, 3032, 2998, 8877
77.699387, 0, 3605, 818, 940, 3037, 3001, 8891
77.799385, 0, 3611, 819, 942, 3040, 3010, 8907
77.899384, 0, 3616, 821, 943, 3040, 3009, 8922
77.999382, 0, 3618, 823, 946, 3042, 3014, 8936
78.099380, 0, 3633, 828, 952, 3052, 3023, 8958
78.199379, 0, 3642, 829, 957, 3055, 3032, 8975
78.299377, 0, 3648, 830, 962, 3054, 3038, 8997
78.399376, 0, 3655, 831, 965, 3060, 3041, 9009
78.499374, 0, 3653, 834, 967, 3061, 3042, 9025
78.599373, 0, 3652, 836, 967, 3064, 3045, 9038
78.699371, 0, 3658, 837, 972, 3070, 3050, 9053
78.799370, 0, 3660, 838, 977, 3078, 3055, 9068
78.899368, 0, 3664, 839, 979, 3078, 3059, 9083
78.999367, 0, 3662, 840, 979, 3085, 3065, 9101
79.099365, 0, 3670, 845, 980, 3087, 3071, 9117
79.199364, 0, 3671, 846, 985, 3092, 3067, 9134
79.299362, 0, 3680, 846, 986, 3097, 3073, 9154
79.399361, 0, 3696, 848, 991, 3101, 3081, 9174
79.499359, 0, 3707, 849, 1001, 3110, 3084, 9195
79.599358, 0, 3717, 850, 1008, 3118, 3088, 9214
79.699356, 0, 3719, 852, 1012, 3117, 3090, 9229
79.799355, 0, 3727, 855, 1019, 3118, 3095, 9250
79.899353, 0, 3726, 855, 1021, 3119, 3103, 9262
79.999352, 0, 3721, 855, 1024, 3124, 3101, 9280
80.099350, 0, 3723, 855, 1026, 3122, 3107, 9296
80.199348, 0, 3732, 857, 1031, 3125, 3117, 9315
80.299347, 0, 3747, 859, 1034, 3130, 3120, 9336
80.399345, 0, 3750, 859, 1037, 3139, 3125, 9352
80.499344, 0, 3753, 859, 1041, 3142, 3127, 9369
80.599342, 0, 3756, 860, 1043, 3142, 3132, 9384
80.699341, 0, 3766, 861, 1045, 3147, 3135, 9399
80.799339, 0, 3764, 861, 1049, 3151, 3139, 9419
80.899338, 0, 3772, 863, 1053, 3160, 3144, 9440
80.999336, 0, 3770, 863, 1059, 3167, 3145, 9454
81.099335, 0, 3761, 866, 1063, 3160, 3149, 9467
81.199333, 0, 3767, 868, 1064, 3163, 3148, 9478
81.299332, 0, 3771, 868, 1069, 3165, 3146, 9487
81.399330, 0, 3773, 869, 1069, 3166, 3152, 9501
81.499329, 0, 3775, 869, 1072, 3163, 3152, 9518
81.599327, 0, 3785, 869, 1075, 3166, 3155, 9528
81.699326, 0, 3788, 870, 1079, 3164, 3157, 9540
81.799324, 0, 3789, 870, 1080, 3170, 3152, 9550
81.899323, 0, 3790, 873, 1084, 3172, 3158, 9562
81.999321, 0, 3795, 873, 1089, 3173, 3157, 9574
82.099319, 0, 3806, 873, 1094, 3181, 3165, 9597
82.199318, 0, 3806, 876, 1095, 3187, 3172, 9609
82.299316, 0, 3815, 879, 1099, 3186, 3171, 9625
82.399315, 0, 3816, 882, 1105, 3185, 3173, 9642
82.499313, 0, 3819, 882, 1111, 3188, 3169, 9663
82.599312, 0, 3823, 885, 1114, 3188, 3172, 9678
82.699310, 0, 3824, 887, 1119, 3191, 3179, 9693
82.799309, 0, 3825, 888, 1124, 3197, 3185, 9710
82.899307, 0, 3824, 890, 1128, 3194, 3188, 9722
82.999306, 0, 3834, 890, 1132, 3199, 3199, 9741
83.099304, 0, 3841, 892, 1133, 3205, 3207, 9753
83.199303, 0, 3844, 893, 1136, 3210, 3209, 9768
83.299301, 0, 3859, 896, 1137, 3212, 3211, 9779
83.399300, 0, 3855, 896, 1140, 3214, 3215, 9790
83.499298, 0, 3855, 897, 1142, 3215, 3212, 9800
83.599297, 0, 3854, 898, 1147, 3218, 3209, 9817
83.699295, 0, 3852, 899, 1150, 3213, 3209, 9831
83.799294, 0, 3863, 901, 1152, 3216, 3218, 9843
83.899292, 0, 3870, 902, 1156, 3221, 3225, 9857
83.999290, 0, 3872, 905, 1158, 3217, 3226, 9866
84.099289, 0, 3874, 906, 1163, 3217, 3225, 9877
84.199287, 0, 3884, 907, 1171, 3228, 3231, 9892
84.299286, 0, 3880, 909, 1175, 3231, 3235, 9909
84.399284, 0, 3881, 911, 1177, 3231, 3237, 9924
84.499283, 0, 3883, 913, 1180, 3230, 3240, 9942
84.599281, 0, 3890, 914, 1182, 3232, 3243, 9950
84.699280, 0, 3894, 916, 1187, 3237, 3249, 9959
84.799278, 0, 3893, 918, 1192, 3235, 3250, 9978
84.899277, 0, 3890, 918, 1194, 3233, 3250, 9988
