time,phlf,qacr,yfp,gfp,atc,iptg,total
56.199715, 0, 2517, 555, 265, 2356, 2322, 5906
56.299713, 0, 2521, 557, 269, 2359, 2325, 5909
56.399712, 0, 2525, 557, 272, 2367, 2326, 5914
56.499710, 0, 2520, 558, 273, 2369, 2322, 5917
56.599709, 0, 2522, 558, 277, 2376, 2324, 5923
56.699707, 0, 2524, 559, 277, 2386, 2330, 5932
56.799706, 0, 2528, 559, 280, 2388, 2333, 5938
56.899704, 0, 2529, 561, 285, 2389, 2335, 5942
56.999702, 0, 2530, 562, 287, 2397, 2341, 5948
57.099701, 0, 2531, 562, 290, 2400, 2343, 5950
57.199699, 0, 2540, 564, 290, 2405, 2349, 5957
57.299698, 0, 2541, 564, 292, 2411, 2356, 5957
57.399696, 0, 2544, 564, 292, 2416, 2357, 5963
57.499695, 0, 2542, 564, 293, 2414, 2354, 5965
57.599693, 0, 2546, 564, 294, 2417, 2357, 5971
57.699692, 0, 2552, 564, 298, 2419, 2363, 5981
57.799690, 0, 2556, 565, 302, 2422, 2365, 5988
57.899689, 0, 2560, 566, 304, 2423, 2365, 5993
57.999687, 0, 2563, 567, 304, 2425, 2370, 6000
58.099686, 0, 2567, 567, 314, 2428, 2374, 6006
58.199684, 0, 2562, 567, 316, 2429, 2376, 6009
58.299683, 0, 2561, 567, 316, 2433, 2380, 6012
58.399681, 0, 2561, 569, 316, 2431, 2384, 6021
58.499680, 0, 2558, 569, 317, 2435, 2386, 6025
58.599678, 0, 2562, 571, 320, 2433, 2386, 6032
58.699677, 0, 2564, 572, 323, 2434, 2386, 6039
58.799675, 0, 2566, 573, 327, 2442, 2393, 6046
58.899673, 0, 2568, 575, 329, 2445, 2393, 6056
58.999672, 0, 2574, 576, 331, 2450, 2401, 6064
59.099670, 0, 2578, 578, 336, 2457, 2406, 6073
59.199669, 0, 2582, 579, 339, 2471, 2411, 6085
59.299667, 0, 2593, 580, 340, 2480, 2413, 6094
59.399666, 0, 2594, 580, 344, 2483, 2419, 6099
59.499664, 0, 2600, 580, 348, 2486, 2422, 6107
59.599663, 0, 2598, 581, 350, 2490, 2427, 6113
59.699661, 0, 2602, 585, 351, 2489, 2427, 6118
59.799660, 0, 2602, 586, 353, 2494, 2427, 6124
59.899658, 0, 2603, 586, 353, 2497, 2430, 6129
59.999657, 0, 2604, 587, 358, 2498, 2433, 6137
60.099655, 0, 2615, 588, 362, 2509, 2444, 6142
60.199654, 0, 2615, 588, 365, 2509, 2445, 6151
60.299652, 0, 2617, 589, 367, 2508, 2455, 6158
60.399651, 0, 2621, 591, 370, 2516, 2458, 6166
60.499649, 0, 2619, 591, 372, 2515, 2454, 6173
60.599648, 0, 2622, 592, 374, 2514, 2457, 6178
60.699646, 0, 2617, 592, 379, 2514, 2459, 6187
60.799644, 0, 2614, 593, 384, 2522, 2461, 6194
60.899643, 0, 2613, 593, 386, 2527, 2465, 6204
60.999641, 0, 2610, 595, 389, 2529, 2468, 6211
61.099640, 0, 2618, 596, 394, 2533, 2472, 6218
61.199638, 0, 2626, 596, 396, 2532, 2474, 6226
61.299637, 0, 2633, 599, 400, 2535, 2473, 6238
61.399635, 0, 2641, 599, 403, 2536, 2472, 6245
61.499634, 0, 2646, 602, 403, 2538, 2481, 6259
61.599632, 0, 2648, 602, 403, 2542, 2486, 6264
61.699631, 0, 2647, 603, 406, 2554, 2500, 6275
61.799629, 0, 2648, 603, 407, 2560, 2509, 6285
61.899628, 0, 2650, 604, 411, 2563, 2512, 6301
61.999626, 0, 2661, 605, 414, 2564, 2516, 6311
62.099625, 0, 2668, 606, 417, 2573, 2521, 6325
62.199623, 0, 2673, 607, 419, 2582, 2534, 6334
62.299622, 0, 2679, 609, 420, 2585, 2541, 6347
62.399620, 0, 2682, 612, 421, 2595, 2545, 6363
62.499619, 0, 2684, 613, 423, 2592, 2543, 6369
62.599617, 0, 2689, 614, 426, 2594, 2546, 6382
62.699615, 0, 2685, 615, 431, 2594, 2548, 6388
62.799614, 0, 2686, 615, 433, 2594, 2554, 6397
62.899612, 0, 2701, 615, 434, 2598, 2559, 6409
62.999611, 0, 2703, 615, 436, 2599, 2559, 6418
63.099609, 0, 2706, 615, 439, 2601, 2564, 6426
63.199608, 0, 2708, 616, 441, 2604, 2568, 6435
63.299606, 0, 2709, 617, 441, 2613, 2580, 6443
63.399605, 0, 2713, 618, 444, 2623, 2590, 6458
63.499603, 0, 2714, 622, 449, 2632, 2596, 6472
63.599602, 0, 2725, 624, 451, 2639, 2605, 6482
63.699600, 0, 2730, 626, 451, 2640, 2610, 6497
63.799599, 0, 2742, 626, 455, 2640, 2611, 6511
63.899597, 0, 2751, 629, 460, 2642, 2617, 6527
63.999596, 0, 2748, 631, 460, 2659, 2625, 6541
64.099594, 0, 2747, 632, 462, 2662, 2627, 6551
64.199593, 0, 2752, 635, 465, 2671, 2636, 6567
64.299591, 0, 2753, 636, 471, 2679, 2645, 6576
64.399590, 0, 2752, 636, 476, 2685, 2645, 6596
64.499588, 0, 2756, 638, 477, 2688, 2654, 6608
64.599586, 0, 2762, 641, 480, 2691, 2661, 6620
64.699585, 0, 2771, 642, 481, 2699, 2666, 6641
64.799583, 0, 2777, 643, 482, 2707, 2671, 6653
64.899582, 0, 2792, 644, 483, 2711, 2680, 6667
64.999580, 0, 2801, 648, 489, 2719, 2687, 6691
65.099579, 0, 2810, 653, 493, 2720, 2692, 6704
65.199577, 0, 2820, 653, 497, 2738, 2698, 6722
65.299576, 0, 2825, 654, 499, 2737, 2706, 6739
65.399574, 0, 2839, 659, 504, 2741, 2714, 6759
65.499573, 0, 2843, 660, 509, 2761, 2728, 6775
65.599571, 0, 2843, 662, 513, 2766, 2732, 6794
65.699570, 0, 2846, 663, 516, 2775, 2739, 6808
65.799568, 0, 2858, 666, 520, 2792, 2752, 6830
65.899567, 0, 2867, 670, 521, 2801, 2759, 6851
65.999565, 0, 2871, 672, 525, 2811, 2759, 6876
66.099564, 0, 2878, 675, 528, 2809, 2768, 6890
66.199562, 0, 2878, 676, 529, 2812, 2769, 6910
66.299561, 0, 2881, 676, 532, 2816, 2772, 6925
66.399559, 0, 2887, 676, 538, 2827, 2778, 6935
66.499557, 0, 2894, 680, 541, 2832, 2780, 6952
66.599556, 0, 2894, 680, 541, 2841, 2787, 6964
66.699554, 0, 2904, 684, 541, 2846, 2797, 6991
66.799553, 0, 2909, 688, 547, 2861, 2806, 7018
66.899551, 0, 2917, 690, 549, 2875, 2821, 7035
66.999550, 0, 2927, 693, 553, 2882, 2824, 7060
67.099548, 0, 2929, 694, 555, 2886, 2821, 7069
67.199547, 0, 2942, 695, 558, 2891, 2828, 7089
67.299545, 0, 2958, 697, 561, 2893, 2839, 7114
67.399544, 0, 2965, 698, 562, 2897, 2836, 7131
67.499542, 0, 2973, 702, 566, 2903, 2844, 7142
67.599541, 0, 2978, 703, 571, 2906, 2854, 7158
67.699539, 0, 2974, 703, 572, 2909, 2858, 7172
67.799538, 0, 2981, 706, 576, 2922, 2876, 7192
67.899536, 0, 2990, 709, 581, 2929, 2880, 7209
67.999535, 0, 2996, 711, 586, 2938, 2884, 7230
68.099533, 0, 2996, 712, 589, 2947, 2887, 7240
68.199532, 0, 2999, 714, 592, 2952, 2887, 7253
68.299530, 0, 3007, 717, 595, 2956, 2897, 7270
68.399529, 0, 3016, 718, 599, 2956, 2900, 7287
68.499527, 0, 3024, 720, 600, 2961, 2904, 7308
68.599525, 0, 3033, 721, 606, 2957, 2908, 7319
68.699524, 0, 3035, 725, 607, 2968, 2913, 7340
68.799522, 0, 3034, 728, 610, 2977, 2929, 7355
68.899521, 0, 3039, 730, 614, 2988, 2942, 7368
68.999519, 0, 3054, 731, 618, 2993, 2946, 7388
69.099518, 0, 3061, 735, 618, 2998, 2946, 7404
69.199516, 0, 3062, 735, 620, 3000, 2943, 7411
69.299515, 0, 3066, 736, 625, 3007, 2952, 7427
69.399513, 0, 3072, 738, 626, 3013, 2962, 7444
69.499512, 0, 3084, 741, 630, 3024, 2977, 7468
69.599510, 0, 3092, 741, 634, 3028, 2990, 7490
69.699509, 0, 3100, 743, 635, 3033, 2994, 7511
69.799507, 0, 3111, 745, 639, 3046, 3005, 7527
69.899506, 0, 3120, 747, 646, 3047, 3006, 7544
69.999504, 0, 3126, 751, 649, 3051, 3010, 7562
70.099503, 0, 3136, 753, 652, 3069, 3020, 7579
70.199501, 0, 3140, 755, 656, 3066, 3022, 7593
70.299500, 0, 3146, 759, 660, 3074, 3030, 7613
70.399498, 0, 3143, 761, 665, 3089, 3038, 7628
70.499496, 0, 3153, 766, 668, 3106, 3048, 7651
70.599495, 0, 3164, 769, 672, 3113, 3051, 7668
70.699493, 0, 3171, 770, 675, 3116, 3052, 7678
70.799492, 0, 3173, 774, 679, 3118, 3062, 7695
70.899490, 0, 3178, 775, 686, 3124, 3066, 7713
70.999489, 0, 3188, 779, 689, 3130, 3077, 7734
71.099487, 0, 3197, 780, 693, 3143, 3086, 7743
71.199486, 0, 3202, 780, 696, 3143, 3084, 7755
71.299484, 0, 3208, 780, 701, 3149, 3088, 7773
71.399483, 0, 3215, 781, 708, 3159, 3099, 7791
71.499481, 0, 3222, 782, 712, 3163, 3105, 7808
71.599480, 0, 3233, 782, 717, 3171, 3114, 7832
71.699478, 0, 3242, 784, 719, 3178, 3121, 7858
71.799477, 0, 3244, 785, 725, 3178, 3129, 7874
71.899475, 0, 3248, 787, 725, 3186, 3135, 7889
71.999474, 0, 3256, 791, 731, 3195, 3148, 7911
72.099472, 0, 3257, 791, 740, 3199, 3147, 7930
72.199471, 0, 3263, 793, 746, 3207, 3157, 7954
72.299469, 0, 3274, 797, 753, 3220, 3171, 7974
72.399467, 0, 3285, 798, 755, 3228, 3183, 7989
72.499466, 0, 3287, 800, 761, 3243, 3196, 8017
72.599464, 0, 3292, 801, 767, 3243, 3208, 8038
72.699463, 0, 3297, 801, 771, 3254, 3220, 8054
72.799461, 0, 3299, 802, 775, 3261, 3223, 8071
72.899460, 0, 3303, 805, 777, 3270, 3226, 8090
72.999458, 0, 3312, 807, 779, 3272, 3234, 8108
73.099457, 0, 3322, 810, 783, 3280, 3243, 8130
73.199455, 0, 3329, 812, 786, 3294, 3248, 8146
73.299454, 0, 3340, 815, 790, 3288, 3253, 8163
73.399452, 0, 3357, 820, 793, 3302, 3266, 8200
73.499451, 0, 3367, 822, 795, 3313, 3278, 8218
73.599449, 0, 3378, 826, 800, 3318, 3286, 8238
73.699448, 0, 3386, 827, 804, 3321, 3290, 8255
73.799446, 0, 3387, 827, 809, 3329, 3295, 8270
73.899445, 0, 3395, 828, 812, 3329, 3300, 8286
73.999443, 0, 3401, 831, 813, 3341, 3311, 8307
74.099442, 0, 3409, 835, 817, 3350, 3319, 8329
74.199440, 0, 3409, 837, 822, 3357, 3326, 8347
74.299438, 0, 3418, 838, 827, 3348, 3330, 8362
74.399437, 0, 3418, 838, 829, 3357, 3335, 8377
74.499435, 0, 3430, 840, 832, 3370, 3350, 8407
74.599434, 0, 3433, 841, 836, 3373, 3354, 8424
74.699432, 0, 3439, 844, 838, 3391, 3365, 8445
74.799431, 0, 3444, 844, 845, 3401, 3368, 8461
74.899429, 0, 3448, 846, 848, 3410, 3368, 8476
74.999428, 0, 3464, 849, 853, 3414, 3378, 8500
75.099426, 0, 3465, 852, 853, 3422, 3386, 8515
75.199425, 0, 3470, 855, 854, 3427, 3389, 8532
75.299423, 0, 3472, 856, 860, 3432, 3395, 8545
75.399422, 0, 3479, 861, 863, 3442, 3398, 8561
75.499420, 0, 3487, 864, 865, 3443, 3403, 8578
75.599419, 0, 3490, 864, 871, 3450, 3409, 8597
75.699417, 0, 3495, 864, 871, 3458, 3413, 8620
75.799416, 0, 3505, 865, 874, 3468, 3418, 8644
75.899414, 0, 3513, 866, 877, 3470, 3420, 8664
75.999413, 0, 3520, 867, 883, 3478, 3432, 8683
76.099411, 0, 3529, 868, 885, 3484, 3439, 8695
76.199409, 0, 3538, 868, 887, 3492, 3449, 8712
76.299408, 0, 3545, 870, 892, 3500, 3452, 8723
76.399406, 0, 3553, 874, 901, 3514, 3468, 8743
76.499405, 0, 3558, 874, 906, 3518, 3476, 8756
76.599403, 0, 3555, 876, 909, 3521, 3480, 8773
76.699402, 0, 3557, 879, 910, 3521, 3477, 8788
76.799400, 0, 3556, 880, 916, 3532, 3490, 8810
76.899399, 0, 3569, 882, 925, 3544, 3493, 8828
76.999397, 0, 3571, 883, 927, 3546, 3497, 8843
77.099396, 0, 3576, 883, 929, 3556, 3504, 8854
77.199394, 0, 3586, 883, 934, 3561, 3515, 8880
77.299393, 0, 3595, 885, 936, 3569, 3516, 8900
77.399391, 0, 3605, 887, 941, 3583, 3525, 8920
77.499390, 0, 3604, 888, 944, 3580, 3531, 8935
77.599388, 0, 3612, 891, 947, 3584, 3529, 8952
77.699387, 0, 3628, 893, 949, 3592, 3539, 8970
77.799385, 0, 3637, 894, 954, 3606, 3548, 8988
77.899384, 0, 3641, 896, 958, 3621, 3556, 9010
77.999382, 0, 3645, 899, 962, 3617, 3563, 9023
78.099380, 0, 3646, 900, 966, 3619, 3567, 9039
78.199379, 0, 3652, 903, 970, 3622, 3572, 9054
78.299377, 0, 3653, 905, 973, 3625, 3584, 9072
78.399376, 0, 3657, 907, 978, 3637, 3598, 9090
78.499374, 0, 3659, 909, 980, 3645, 3608, 9106
78.599373, 0, 3667, 909, 985, 3653, 3609, 9131
78.699371, 0, 3667, 909, 988, 3659, 3613, 9145
78.799370, 0, 3668, 911, 992, 3655, 3613, 9155
78.899368, 0, 3681, 913, 997, 3659, 3619, 9171
78.999367, 0, 3686, 914, 1000, 3658, 3621, 9185
79.099365, 0, 3692, 917, 1005, 3658, 3623, 9200
79.199364, 0, 3696, 919, 1007, 3655, 3628, 9212
79.299362, 0, 3708, 920, 1008, 3660, 3629, 9230
79.399361, 0, 3713, 920, 1012, 3665, 3628, 9246
79.499359, 0, 3719, 922, 1017, 3670, 3631, 9262
79.599358, 0, 3722, 923, 1018, 3676, 3650, 9286
79.699356, 0, 3722, 924, 1020, 3687, 3658, 9300
79.799355, 0, 3724, 925, 1023, 3690, 3665, 9318
79.899353, 0, 3730, 930, 1029, 3701, 3685, 9341
79.999352, 0, 3744, 932, 1034, 3712, 3701, 9364
80.099350, 0, 3745, 933, 1041, 3725, 3715, 9387
80.199348, 0, 3754, 935, 1046, 3729, 3719, 9407
80.299347, 0, 3755, 936, 1053, 3730, 3719, 9421
80.399345, 0, 3761, 937, 1058, 3736, 3719, 9436
80.499344, 0, 3771, 941, 1064, 3748, 3725, 9456
80.599342, 0, 3779, 944, 1070, 3756, 3733, 9470
80.699341, 0, 3790, 946, 1074, 3767, 3738, 9489
80.799339, 0, 3793, 947, 1075, 3780, 3745, 9511
80.899338, 0, 3797, 947, 1079, 3784, 3745, 9532
80.999336, 0, 3798, 950, 1083, 3792, 3747, 9553
81.099335, 0, 3799, 951, 1086, 3800, 3751, 9569
81.199333, 0, 3804, 953, 1088, 3806, 3759, 9590
81.299332, 0, 3814, 953, 1097, 3801, 3758, 9598
81.399330, 0, 3817, 955, 1102, 3801, 3763, 9616
81.499329, 0, 3818, 958, 1104, 3799, 3765, 9627
81.599327, 0, 3829, 961, 1109, 3809, 3771, 9651
81.699326, 0, 3834, 962, 1112, 3817, 3776, 9670
81.799324, 0, 3838, 965, 1118, 3821, 3782, 9689
81.899323, 0, 3839, 965, 1120, 3825, 3786, 9705
81.999321, 0, 3846, 966, 1126, 3833, 3792, 9725
82.099319, 0, 3858, 967, 1129, 3836, 3789, 9733
82.199318, 0, 3861, 968, 1130, 3838, 3799, 9745
82.299316, 0, 3863, 968, 1135, 3835, 3807, 9758
82.399315, 0, 3862, 970, 1137, 3831, 3816, 9768
82.499313, 0, 3862, 972, 1137, 3842, 3823, 9779
82.599312, 0, 3874, 973, 1140, 3849, 3835, 9795
82.699310, 0, 3879, 975, 1143, 3850, 3841, 9821
82.799309, 0, 3883, 975, 1144, 3848, 3839, 9832
82.899307, 0, 3886, 976, 1153, 3860, 3849, 9854
82.999306, 0, 3898, 980, 1156, 3861, 3856, 9869
83.099304, 0, 3895, 982, 1160, 3858, 3854, 9879
83.199303, 0, 3890, 983, 1160, 3866, 3862, 9896
83.299301, 0, 3898, 983, 1166, 3870, 3877, 9914
83.399300, 0, 3898, 984, 1167, 3878, 3879, 9927
83.499298, 0, 3900, 985, 1171, 3874, 3881, 9938
83.599297, 0, 3902, 988, 1175, 3880, 3889, 9960
83.699295, 0, 3908, 989, 1179, 3877, 3892, 9975
83.799294, 0, 3921, 991, 1186, 3881, 3896, 9988
83.899292, 0, 3927, 992, 1187, 3881, 3898, 9997
83.999290, 0, 3929, 993, 1190, 3893, 3903, 10008
84.099289, 0, 3928, 993, 1194, 3902, 3919, 10019
84.199287, 0, 3933, 994, 1201, 3900, 3922, 10033
84.299286, 0, 3935, 995, 1203, 3895, 3923, 10047
84.399284, 0, 3943, 999, 1204, 3901, 3924, 10061
84.499283, 0, 3949, 999, 1206, 3904, 3925, 10075
84.599281, 0, 3956, 1000, 1208, 3908, 3930, 10090
84.699280, 0, 3951, 1001, 1210, 3913, 3930, 10099
84.799278, 0, 3949, 1002, 1215, 3911, 3937, 10107
84.899277, 0, 3953, 1003, 1218, 3907, 3936, 10118
84.999275, 0, 3950, 1004, 1222, 3916, 3936, 10128
85.099274, 0, 3958, 1008, 1225, 3916, 3936, 10146
85.199272, 0, 3968, 1009, 1227, 3917, 3940, 10164
85.299271, 0, 3974, 1010, 1229, 3926, 3955, 10178
85.399269, 0, 3975, 1013, 1235, 3934, 3957, 10197
85.499268, 0, 3979, 1013, 1237, 3937, 3964, 10216
85.599266, 0, 3978, 1013, 1239, 3940, 3966, 10228
85.699265, 0, 3981, 1016, 1244, 3944, 3969, 10236
85.799263, 0, 3983, 1018, 1248, 3941, 3968, 10250
85.899261, 0, 3991, 1021, 1250, 3949, 3974, 10269
85.999260, 0, 4002, 1023, 1253, 3960, 3984, 10286
86.099258, 0, 4005, 1024, 1253, 3972, 3997, 10298
86.199257, 0, 4008, 1025, 1258, 3973, 3997, 10312
86.299255, 0, 4001, 1025, 1261, 3970, 3997, 10317
86.399254, 0, 4009, 1026, 1263, 3977, 4000, 10329
86.499252, 0, 4011, 1026, 1265, 3982, 4004, 10347
86.599251, 0, 4015, 1027, 1268, 3983, 4007, 10361
86.699249, 0, 4012, 1027, 1268, 3985, 4006, 10373
86.799248, 0, 4016, 1030, 1271, 3983, 4005, 10387
86.899246, 0, 4023, 1030, 1277, 3990, 4015, 10403
86.999245, 0, 4030, 1031, 1278, 3997, 4013, 10421
87.099243, 0, 4028, 1031, 1282, 3996, 4015, 10435
87.199242, 0, 4034, 1033, 1286, 3994, 4019, 10451
87.299240, 0, 4037, 1034, 1291, 3996, 4026, 10467
87.399239, 0, 4043, 1036, 1296, 4005, 4023, 10482
87.499237, 0, 4049, 1036, 1300, 4015, 4035, 10499
87.599236, 0, 4047, 1041, 1300, 4006, 4038, 10516
87.699234, 0, 4047, 1043, 1305, 4005, 4035, 10533
87.799232, 0, 4042, 1043, 1310, 4012, 4045, 10549
87.899231, 0, 4049, 1045, 1314, 4016, 4044, 10564
87.999229, 0, 4050, 1045, 1319, 4017, 4050, 10580
88.099228, 0, 4057, 1046, 1321, 4027, 4056, 10598
88.199226, 0, 4064, 1046, 1325, 4026, 4060, 10616
88.299225, 0, 4066, 1048, 1326, 4039, 4074, 10637
88.399223, 0, 4072, 1049, 1332, 4042, 4077, 10651
88.499222, 0, 4071, 1050, 1333, 4050, 4084, 10662
88.599220, 0, 4075, 1050, 1334, 4049, 4081, 10672
88.699219, 0, 4081, 1051, 1339, 4053, 4090, 10689
88.799217, 0, 4088, 1053, 1343, 4054, 4092, 10708
88.899216, 0, 4095, 1055, 1347, 4072, 4102, 10728
88.999214, 0, 4096, 1056, 1351, 4072, 4106, 10741
89.099213, 0, 4103, 1057, 1357, 4078, 4111, 10752
89.199211, 0, 4101, 1057, 1360, 4071, 4111, 10763
89.299210, 0, 4100, 1057, 1361, 4072, 4110, 10780
89.399208, 0, 4101, 1059, 1363, 4077, 4111, 10797
89.499207, 0, 4100, 1061, 1368, 4076, 4115, 10812
89.599205, 0, 4104, 1061, 1373, 4081, 4111, 10828
89.699203, 0, 4102, 1063, 1375, 4091, 4107, 10841
89.799202, 0, 4101, 1063, 1381, 4094, 4117, 10858
89.899200, 0, 4105, 1063, 1384, 4098, 4118, 10872
89.999199, 0, 4111, 1063, 1388, 4098, 4121, 10885
90.099197, 0, 4114, 1063, 1391, 4098, 4117, 10901
90.199196, 0, 4124, 1063, 1399, 4103, 4126, 10918
90.299194, 0, 4127, 1064, 1402, 4119, 4134, 10933
90.399193, 0, 4125, 1064, 1404, 4110, 4137, 10948
90.499191, 0, 4124, 1065, 1406, 4107, 4134, 10957
90.599190, 0, 4132, 1068, 1408, 4113, 4140, 10972
90.699188, 0, 4135, 1070, 1411, 4110, 4146, 10994
90.799187, 0, 4131, 1071, 1412, 4120, 4150, 11005
90.899185, 0, 4126, 1072, 1416, 4117, 4146, 11018
90.999184, 0, 4133, 1073, 1419, 4114, 4157, 11041
91.099182, 0, 4135, 1074, 1423, 4114, 4153, 11049
91.199181, 0, 4133, 1075, 1426, 4116, 4153, 11059
91.299179, 0, 4133, 1075, 1427, 4134, 4162, 11072
91.399178, 0, 4128, 1077, 1432, 4140, 4167, 11085
91.499176, 0, 4131, 1079, 1435, 4140, 4171, 11100
91.599174, 0, 4134, 1084, 1439, 4143, 4175, 11113
91.699173, 0, 4143, 1084, 1442, 4143, 4186, 11128
91.799171, 0, 4152, 1085, 1448, 4138, 4193, 11140
91.899170, 0, 4156, 1085, 1453, 4148, 4190, 11148
91.999168, 0, 4160, 1087, 1456, 4147, 4190, 11162
92.099167, 0, 4162, 1088, 1458, 4146, 4186, 11172
92.199165, 0, 4163, 1090, 1465, 4144, 4187, 11185
92.299164, 0, 4165, 1091, 1468, 4136, 4190, 11194
92.399162, 0, 4167, 1091, 1470, 4141, 4184, 11205
92.499161, 0, 4170, 1092, 1471, 4145, 4185, 11224
92.599159, 0, 4173, 1095, 1474, 4156, 4202, 11237
92.699158, 0, 4172, 1095, 1475, 4156, 4200, 11248
92.799156, 0, 4174, 1095, 1477, 4160, 4204, 11257
92.899155, 0, 4176, 1096, 1481, 4165, 4203, 11273
92.999153, 0, 4181, 1096, 1484, 4164, 4198, 11282
93.099152, 0, 4184, 1096, 1485, 4163, 4197, 11286
93.199150, 0, 4188, 1099, 1488, 4165, 4198, 11303
93.299149, 0, 4195, 1099, 1496, 4176, 4205, 11321
93.399147, 0, 4200, 1100, 1503, 4180, 4207, 11334
93.499146, 0, 4193, 1101, 1505, 4176, 4202, 11343
93.599144, 0, 4191, 1101, 1505, 4177, 4206, 11355
93.699142, 0, 4192, 1102, 1507, 4181, 4205, 11365
93.799141, 0, 4189, 1102, 1508, 4178, 4200, 11375
93.899139, 0, 4198, 1105, 1510, 4181, 4205, 11391
93.999138, 0, 4197, 1106, 1515, 4185, 4216, 11407
94.099136, 0, 4198, 1106, 1517, 4182, 4215, 11419
94.199135, 0, 4208, 1107, 1524, 4187, 4223, 11437
94.299133, 0, 4210, 1109, 1530, 4195, 4232, 11452
94.399132, 0, 4211, 1112, 1533, 4203, 4243, 11462
94.499130, 0, 4213, 1113, 1535, 4208, 4248, 11477
94.599129, 0, 4217, 1115, 1537, 4210, 4245, 11487
94.699127, 0, 4218, 1115, 1538, 4209, 4249, 11495
94.799126, 0, 4216, 1117, 1542, 4212, 4258, 11507
94.899124, 0, 4219, 1118, 1546, 4219, 4261, 11521
94.999123, 0, 4227, 1123, 1553, 4233, 4274, 11542
95.099121, 0, 4229, 1124, 1555, 4233, 4271, 11556
95.199120, 0, 4229, 1127, 1556, 4229, 4275, 11572
95.299118, 0, 4231, 1128, 1558, 4229, 4278, 11581
95.399117, 0, 4228, 1130, 1559, 4230, 4269, 11593
95.499115, 0, 4234, 1130, 1563, 4232, 4268, 11605
95.599113, 0, 4243, 1131, 1564, 4241, 4271, 11617
95.699112, 0, 4240, 1133, 1564, 4239, 4273, 11628
95.799110, 0, 4240, 1134, 1566, 4239, 4268, 11636
95.899109, 0, 4234, 1135, 1568, 4240, 4268, 11651
95.999107, 0, 4231, 1135, 1571, 4239, 4269, 11664
96.099106, 0, 4230, 1137, 1573, 4243, 4274, 11680
96.199104, 0, 4228, 1138, 1578, 4238, 4276, 11693
96.299103, 0, 4234, 1139, 1583, 4241, 4273, 11708
96.399101, 0, 4245, 1141, 1583, 4240, 4271, 11717
96.499100, 0, 4247, 1141, 1585, 4236, 4264, 11724
96.599098, 0, 4240, 1142, 1588, 4241, 4277, 11736
96.699097, 0, 4244, 1143, 1591, 4245, 4277, 11743
96.799095, 0, 4243, 1145, 1592, 4249, 4284, 11755
96.899094, 0, 4246, 1145, 1595, 4249, 4287, 11764
96.999092, 0, 4243, 1146, 1601, 4252, 4289, 11778
97.099091, 0, 4245, 1150, 1604, 4258, 4291, 11793
97.199089, 0, 4250, 1150, 1607, 4266, 4294, 11808
97.299088, 0, 4246, 1151, 1609, 4261, 4290, 11822
97.399086, 0, 4243, 1152, 1610, 4257, 4284, 11831
97.499084, 0, 4238, 1152, 1611, 4262, 4290, 11837
97.599083, 0, 4235, 1154, 1612, 4260, 4290, 11844
97.699081, 0, 4234, 1157, 1613, 4261, 4290, 11856
97.799080, 0, 4239, 1157, 1615, 4256, 4288, 11868
97.899078, 0, 4241, 1158, 1619, 4262, 4289, 11880
97.999077, 0, 4245, 1161, 1620, 4257, 4286, 11896
98.099075, 0, 4243, 1161, 1622, 4261, 4295, 11906
98.199074, 0, 4236, 1163, 1621, 4259, 4285, 11918
98.299072, 0, 4232, 1164, 1624, 4265, 4285, 11929
98.399071, 0, 4239, 1164, 1625, 4270, 4282, 11937
98.499069, 0, 4245, 1164, 1629, 4267, 4288, 11950
98.599068, 0, 4244, 1166, 1632, 4276, 4288, 11970
98.699066, 0, 4243, 1169, 1635, 4285, 4302, 11991
98.799065, 0, 4247, 1172, 1639, 4281, 4307, 12008
98.899063, 0, 4245, 1172, 1640, 4277, 4304, 12017
98.999062, 0, 4247, 1172, 1643, 4274, 4305, 12030
99.099060, 0, 4248, 1173, 1646, 4283, 4310, 12044
99.199059, 0, 4247, 1173, 1648, 4286, 4304, 12055
99.299057, 0, 4243, 1174, 1651, 4290, 4314, 12071
99.399055, 0, 4245, 1177, 1654, 4292, 4311, 12091
99.499054, 0, 4247, 1177, 1659, 4291, 4317, 12111
99.599052, 0, 4247, 1180, 1659, 4297, 4318, 12128
99.699051, 0, 4240, 1181, 1662, 4300, 4322, 12144
99.799049, 0, 4241, 1183, 1666, 4293, 4323, 12156
99.899048, 0, 4236, 1185, 1668, 4293, 4324, 12168
99.999046, 0, 4246, 1188, 1671, 4292, 4320, 12190
100.099045, 0, 4248, 1189, 1673, 4300, 4325, 12205
100.199043, 0, 4251, 1192, 1678, 4297, 4330, 12218
100.299042, 0, 4252, 1192, 1679, 4295, 4328, 12228
100.399040, 0, 4258, 1193, 1681, 4292, 4324, 12250
100.499039, 0, 4259, 1194, 1684, 4295, 4320, 12270
100.599037, 0, 4254, 1196, 1685, 4302, 4327, 12283
100.699036, 0, 4254, 1196, 1687, 4303, 4339, 12296
100.799034, 0, 4259, 1199, 1687, 4301, 4340, 12312
100.899033, 0, 4267, 1200, 1688, 4308, 4338, 12330
100.999031, 0, 4265, 1200, 1691, 4307, 4335, 12338
101.099030, 0, 4269, 1202, 1693, 4307, 4331, 12350
101.199028, 0, 4272, 1204, 1696, 4320, 4347, 12372
101.299026, 0, 4277, 1206, 1702, 4323, 4348, 12384
