time,blue_output,f_qacr_inv,f_qacr_dir,node_output,total
9.500000, 0, 1034, 31, 0
9.600000, 0, 1085, 35, 0
9.700001, 0, 1137, 37, 0
9.800001, 0, 1191, 39, 0
9.900002, 0, 1241, 41, 0
10.000002, 0, 1281, 42, 0
10.100002, 0, 1326, 42, 0
10.200003, 0, 1369, 45, 0
10.300003, 0, 1409, 47, 0
10.400003, 0, 1457, 50, 0
10.500004, 0, 1501, 56, 0
10.600004, 0, 1556, 58, 0
10.700005, 0, 1603, 59, 0
10.800005, 0, 1637, 63, 0
10.900005, 0, 1671, 67, 0
11.000006, 0, 1711, 71, 0
11.100006, 0, 1750, 74, 0
11.200006, 0, 1788, 78, 0
11.300007, 0, 1824, 87, 0
11.400007, 0, 1859, 91, 0
11.500008, 0, 1899, 98, 0
11.600008, 0, 1931, 99, 0
11.700008, 0, 1968, 101, 0
11.800009, 0, 1997, 108, 0
11.900009, 0, 2030, 113, 0
12.000010, 0, 2038, 121, 0
12.100010, 0, 2059, 126, 0
12.200010, 0, 2089, 127, 0
12.300011, 0, 2131, 131, 0
12.400011, 0, 2156, 133, 0
12.500011, 0, 2169, 140, 0
12.600012, 0, 2172, 145, 0
12.700012, 0, 2182, 148, 0
12.800013, 0, 2197, 158, 0
12.900013, 0, 2205, 165, 0
13.000013, 0, 2210, 173, 0
13.100014, 0, 2224, 177, 0
13.200014, 0, 2238, 179, 0
13.300014, 0, 2252, 188, 0
13.400015, 0, 2251, 193, 0
13.500015, 0, 2259, 195, 0
13.600016, 0, 2263, 202, 0
13.700016, 0, 2271, 207, 0
13.800016, 0, 2276, 211, 0
13.900017, 0, 2282, 216, 0
14.000017, 0, 2284, 221, 0
14.100018, 0, 2286, 226, 0
14.200018, 0, 2287, 233, 0
14.300018, 0, 2293, 236, 0
14.400019, 0, 2293, 238, 0
14.500019, 0, 2298, 245, 0
14.600019, 0, 2296, 250, 0
14.700020, 0, 2295, 258, 0
14.800020, 0, 2296, 268, 0
14.900021, 0, 2290, 272, 0
15.000021, 0, 2293, 284, 0
15.100021, 0, 2293, 287, 0
15.200022, 0, 2290, 289, 0
15.300022, 0, 2289, 292, 0
15.400023, 0, 2288, 300, 0
15.500023, 0, 2283, 308, 0
15.600023, 0, 2286, 314, 0
15.700024, 0, 2286, 319, 0
15.800024, 0, 2275, 327, 0
15.900024, 0, 2265, 335, 0
16.000025, 0, 2263, 342, 0
16.100025, 0, 2260, 345, 0
16.200026, 0, 2259, 350, 0
16.300026, 0, 2259, 352, 0
16.400026, 0, 2255, 354, 0
16.500027, 0, 2251, 362, 0
16.600027, 0, 2247, 368, 0
16.700027, 0, 2246, 372, 0
16.800028, 0, 2246, 377, 0
16.900028, 0, 2243, 381, 0
17.000029, 0, 2235, 383, 0
17.100029, 0, 2232, 386, 0
17.200029, 0, 2229, 393, 0
17.300030, 0, 2226, 400, 0
17.400030, 0, 2222, 404, 0
17.500031, 0, 2220, 407, 0
17.600031, 0, 2213, 409, 0
17.700031, 0, 2210, 415, 0
17.800032, 0, 2209, 416, 0
17.900032, 0, 2205, 424, 0
18.000032, 0, 2205, 426, 0
18.100033, 0, 2202, 433, 0
18.200033, 0, 2199, 437, 0
18.300034, 0, 2195, 438, 0
18.400034, 0, 2191, 442, 0
18.500034, 0, 2188, 447, 0
18.600035, 0, 2183, 455, 0
18.700035, 0, 2179, 458, 0
18.800035, 0, 2175, 465, 0
18.900036, 0, 2173, 470, 0
19.000036, 0, 2173, 476, 0
19.100037, 0, 2172, 479, 0
19.200037, 0, 2172, 485, 0
19.300037, 0, 2166, 496, 0
19.400038, 0, 2159, 497, 0
19.500038, 0, 2157, 500, 0
19.600039, 0, 2155, 503, 0
19.700039, 0, 2153, 509, 0
19.800039, 0, 2150, 512, 0
19.900040, 0, 2143, 514, 0
20.000040, 0, 2144, 518, 0
20.100040, 0, 2142, 524, 0
20.200041, 0, 2138, 527, 0
20.300041, 0, 2136, 530, 0
20.400042, 0, 2137, 534, 0
20.500042, 0, 2138, 541, 0
20.600042, 0, 2137, 547, 0
20.700043, 0, 2139, 548, 0
20.800043, 0, 2142, 552, 0
20.900043, 0, 2140, 559, 0
21.000044, 0, 2138, 564, 0
21.100044, 0, 2134, 571, 0
21.200045, 0, 2130, 574, 0
21.300045, 0, 2131, 578, 0
21.400045, 0, 2131, 584, 0
21.500046, 0, 2128, 591, 0
21.600046, 0, 2128, 596, 0
21.700047, 0, 2134, 607, 0
21.800047, 0, 2139, 613, 0
21.900047, 0, 2145, 620, 0
22.000048, 0, 2146, 623, 0
22.100048, 0, 2151, 635, 0
22.200048, 0, 2156, 651, 0
22.300049, 0, 2153, 657, 0
22.400049, 0, 2158, 661, 0
22.500050, 0, 2159, 662, 0
22.600050, 0, 2161, 663, 0
22.700050, 0, 2166, 667, 0
22.800051, 0, 2171, 680, 0
22.900051, 0, 2174, 691, 0
23.000051, 0, 2173, 700, 0
23.100052, 0, 2178, 704, 0
23.200052, 0, 2176, 707, 0
23.300053, 0, 2180, 707, 0
23.400053, 0, 2185, 719, 0
23.500053, 0, 2192, 724, 0
23.600054, 0, 2200, 733, 0
23.700054, 0, 2199, 737, 0
23.800055, 0, 2202, 743, 0
23.900055, 0, 2200, 744, 0
24.000055, 0, 2200, 751, 0
24.100056, 0, 2207, 756, 0
24.200056, 0, 2211, 763, 0
24.300056, 0, 2211, 769, 0
24.400057, 0, 2215, 773, 0
24.500057, 0, 2222, 780, 0
24.600058, 0, 2229, 788, 0
24.700058, 0, 2237, 792, 0
24.800058, 0, 2244, 795, 0
24.900059, 0, 2246, 799, 0
25.000059, 0, 2247, 804, 0
25.100060, 0, 2251, 811, 0
25.200060, 0, 2259, 818, 0
25.300060, 0, 2260, 825, 0
25.400061, 0, 2265, 827, 0
25.500061, 0, 2269, 831, 0
25.600061, 0, 2272, 833, 0
25.700062, 0, 2277, 842, 0
25.800062, 0, 2276, 851, 0
25.900063, 0, 2282, 855, 0
26.000063, 0, 2289, 860, 0
26.100063, 0, 2292, 868, 0
26.200064, 0, 2296, 874, 0
26.300064, 0, 2300, 876, 0
26.400064, 0, 2305, 882, 0
26.500065, 0, 2304, 891, 0
26.600065, 0, 2307, 896, 0
26.700066, 0, 2309, 907, 0
26.800066, 0, 2318, 916, 0
26.900066, 0, 2319, 920, 0
27.000067, 0, 2321, 926, 0
27.100067, 0, 2323, 929, 0
27.200068, 0, 2327, 931, 0
27.300068, 0, 2331, 939, 0
27.400068, 0, 2333, 947, 0
27.500069, 0, 2335, 955, 0
27.600069, 0, 2340, 957, 0
27.700069, 0, 2343, 966, 0
27.800070, 0, 2348, 972, 0
27.900070, 0, 2353, 977, 0
28.000071, 0, 2355, 985, 0
28.100071, 0, 2355, 992, 0
28.200071, 0, 2359, 998, 0
28.300072, 0, 2363, 1005, 0
28.400072, 0, 2370, 1010, 0
28.500072, 0, 2368, 1015, 0
28.600073, 0, 2366, 1017, 0
28.700073, 0, 2371, 1022, 0
28.800074, 0, 2378, 1027, 0
28.900074, 0, 2377, 1035, 0
29.000074, 0, 2381, 1042, 0
29.100075, 0, 2387, 1047, 0
29.200075, 0, 2395, 1054, 0
29.300076, 0, 2400, 1066, 0
29.400076, 0, 2399, 1071, 0
29.500076, 0, 2399, 1080, 0
29.600077, 0, 2405, 1089, 0
29.700077, 0, 2413, 1092, 0
29.800077, 0, 2417, 1099, 0
29.900078, 0, 2424, 1104, 0
30.000078, 0, 2427, 1111, 0
30.100079, 0, 2431, 1119, 0
30.200079, 0, 2432, 1127, 0
30.300079, 0, 2440, 1133, 0
30.400080, 0, 2443, 1139, 0
30.500080, 0, 2450, 1146, 0
30.600080, 0, 2452, 1151, 0
30.700081, 0, 2457, 1158, 0
30.800081, 0, 2458, 1161, 0
30.900082, 0, 2455, 1165, 0
31.000082, 0, 2460, 1171, 0
31.100082, 0, 2465, 1182, 0
31.200083, 0, 2467, 1187, 0
31.300083, 0, 2472, 1194, 0
31.400084, 0, 2476, 1201, 0
31.500084, 0, 2486, 1206, 0
31.600084, 0, 2493, 1208, 0
31.700085, 0, 2498, 1214, 0
31.800085, 0, 2500, 1221, 0
31.900085, 0, 2505, 1225, 0
32.000084, 0, 2510, 1231, 0
32.100082, 0, 2512, 1239, 0
32.200081, 0, 2515, 1245, 0
32.300079, 0, 2512, 1248, 0
32.400078, 0, 2518, 1248, 0
32.500076, 0, 2523, 1251, 0
32.600075, 0, 2526, 1258, 0
32.700073, 0, 2527, 1261, 0
32.800072, 0, 2526, 1269, 0
32.900070, 0, 2526, 1277, 0
33.000069, 0, 2529, 1282, 0
33.100067, 0, 2535, 1285, 0
33.200066, 0, 2544, 1291, 0
33.300064, 0, 2549, 1299, 0
33.400063, 0, 2549, 1305, 0
33.500061, 0, 2557, 1312, 0
33.600060, 0, 2560, 1319, 0
33.700058, 0, 2565, 1324, 0
33.800056, 0, 2569, 1332, 0
33.900055, 0, 2570, 1334, 0
34.000053, 0, 2573, 1337, 0
34.100052, 0, 2579, 1340, 0
34.200050, 0, 2583, 1349, 0
34.300049, 0, 2580, 1356, 0
34.400047, 0, 2585, 1362, 0
34.500046, 0, 2578, 1368, 0
34.600044, 0, 2580, 1376, 0
34.700043, 0, 2582, 1382, 0
34.800041, 0, 2589, 1385, 0
34.900040, 0, 2601, 1392, 0
35.000038, 0, 2601, 1405, 0
35.100037, 0, 2603, 1416, 0
35.200035, 0, 2611, 1424, 0
35.300034, 0, 2613, 1429, 0
35.400032, 0, 2618, 1436, 0
35.500031, 0, 2620, 1442, 0
35.600029, 0, 2626, 1448, 0
35.700027, 0, 2632, 1455, 0
35.800026, 0, 2641, 1460, 0
35.900024, 0, 2641, 1467, 0
36.000023, 0, 2639, 1471, 0
36.100021, 0, 2644, 1478, 0
36.200020, 0, 2648, 1482, 0
36.300018, 0, 2658, 1490, 0
36.400017, 0, 2660, 1499, 0
36.500015, 0, 2661, 1504, 0
36.600014, 0, 2667, 1507, 0
36.700012, 0, 2671, 1510, 0
36.800011, 0, 2674, 1516, 0
36.900009, 0, 2677, 1519, 0
37.000008, 0, 2676, 1529, 0
37.100006, 0, 2682, 1536, 0
37.200005, 0, 2688, 1538, 0
37.300003, 0, 2693, 1545, 0
37.400002, 0, 2699, 1551, 0
37.500000, 0, 2699, 1561, 0
37.599998, 0, 2704, 1572, 0
37.699997, 0, 2707, 1576, 0
37.799995, 0, 2708, 1579, 0
37.899994, 0, 2708, 1587, 0
37.999992, 0, 2712, 1593, 0
38.099991, 0, 2715, 1601, 0
38.199989, 0, 2716, 1604, 0
38.299988, 0, 2723, 1612, 0
38.399986, 0, 2729, 1619, 0
38.499985, 0, 2730, 1632, 0
38.599983, 0, 2730, 1635, 0
38.699982, 0, 2736, 1647, 0
38.799980, 0, 2744, 1653, 0
38.899979, 0, 2747, 1661, 0
38.999977, 0, 2750, 1663, 0
39.099976, 0, 2754, 1669, 0
39.199974, 0, 2758, 1673, 0
39.299973, 0, 2763, 1678, 0
39.399971, 0, 2767, 1683, 0
39.499969, 0, 2772, 1692, 0
39.599968, 0, 2777, 1695, 0
39.699966, 0, 2781, 1703, 0
39.799965, 0, 2780, 1710, 0
39.899963, 0, 2782, 1727, 0
39.999962, 0, 2788, 1734, 0
40.099960, 0, 2788, 1738, 0
40.199959, 0, 2794, 1743, 0
40.299957, 0, 2790, 1744, 0
40.399956, 0, 2793, 1747, 0
40.499954, 0, 2798, 1752, 0
40.599953, 0, 2801, 1758, 0
40.699951, 0, 2803, 1761, 0
40.799950, 0, 2807, 1764, 0
40.899948, 0, 2809, 1766, 0
40.999947, 0, 2817, 1772, 0
41.099945, 0, 2820, 1779, 0
41.199944, 0, 2824, 1782, 0
41.299942, 0, 2823, 1787, 0
41.399940, 0, 2828, 1791, 0
41.499939, 0, 2835, 1799, 0
41.599937, 0, 2833, 1803, 0
41.699936, 0, 2832, 1809, 0
41.799934, 0, 2834, 1816, 0
41.899933, 0, 2837, 1818, 0
41.999931, 0, 2844, 1824, 0
42.099930, 0, 2849, 1826, 0
42.199928, 0, 2851, 1830, 0
42.299927, 0, 2849, 1836, 0
42.399925, 0, 2850, 1845, 0
42.499924, 0, 2853, 1850, 0
42.599922, 0, 2855, 1852, 0
42.699921, 0, 2862, 1856, 0
42.799919, 0, 2865, 1860, 0
42.899918, 0, 2870, 1861, 0
42.999916, 0, 2873, 1868, 0
43.099915, 0, 2876, 1875, 0
43.199913, 0, 2880, 1882, 0
43.299911, 0, 2885, 1889, 0
43.399910, 0, 2886, 1892, 0
43.499908, 0, 2891, 1896, 0
43.599907, 0, 2897, 1901, 0
43.699905, 0, 2902, 1905, 0
43.799904, 0, 2906, 1908, 0
43.899902, 0, 2910, 1914, 0
43.999901, 0, 2910, 1924, 0
44.099899, 0, 2912, 1924, 0
44.199898, 0, 2913, 1930, 0
44.299896, 0, 2916, 1936, 0
44.399895, 0, 2917, 1945, 0
44.499893, 0, 2919, 1950, 0
44.599892, 0, 2926, 1955, 0
44.699890, 0, 2929, 1960, 0
44.799889, 0, 2933, 1963, 0
44.899887, 0, 2936, 1972, 0
44.999886, 0, 2940, 1976, 0
45.099884, 0, 2943, 1982, 0
45.199883, 0, 2947, 1987, 0
45.299881, 0, 2951, 1993, 0
45.399879, 0, 2956, 2001, 0
45.499878, 0, 2960, 2008, 0
45.599876, 0, 2958, 2014, 0
45.699875, 0, 2963, 2019, 0
45.799873, 0, 2966, 2022, 0
45.899872, 0, 2969, 2026, 0
45.999870, 0, 2973, 2027, 0
46.099869, 0, 2980, 2032, 0
46.199867, 0, 2981, 2035, 0
46.299866, 0, 2979, 2041, 0
46.399864, 0, 2980, 2048, 0
46.499863, 0, 2986, 2050, 0
46.599861, 0, 2989, 2058, 0
46.699860, 0, 2993, 2063, 0
46.799858, 0, 2993, 2072, 0
46.899857, 0, 2996, 2078, 0
46.999855, 0, 2996, 2083, 0
47.099854, 0, 2999, 2084, 0
47.199852, 0, 3007, 2088, 0
47.299850, 0, 3012, 2091, 0
47.399849, 0, 3018, 2095, 0
47.499847, 0, 3023, 2100, 0
47.599846, 0, 3031, 2105, 0
47.699844, 0, 3032, 2109, 0
47.799843, 0, 3037, 2114, 0
47.899841, 0, 3039, 2124, 0
47.999840, 0, 3046, 2129, 0
48.099838, 0, 3050, 2133, 0
48.199837, 0, 3052, 2142, 0
48.299835, 0, 3052, 2146, 0
48.399834, 0, 3053, 2151, 0
48.499832, 0, 3054, 2153, 0
48.599831, 0, 3055, 2156, 0
48.699829, 0, 3056, 2156, 0
48.799828, 0, 3058, 2159, 0
48.899826, 0, 3063, 2162, 0
48.999825, 0, 3067, 2167, 0
49.099823, 0, 3070, 2169, 0
49.199821, 0, 3074, 2172, 0
49.299820, 0, 3075, 2177, 0
49.399818, 0, 3077, 2179, 0
49.499817, 0, 3081, 2187, 0
49.599815, 0, 3083, 2188, 0
49.699814, 0, 3088, 2191, 0
49.799812, 0, 3094, 2192, 0
49.899811, 0, 3099, 2195, 0
49.999809, 0, 3102, 2200, 0
50.099808, 0, 3106, 2207, 0
50.199806, 0, 3108, 2211, 0
50.299805, 0, 3114, 2215, 0
50.399803, 0, 3115, 2216, 0
50.499802, 0, 3118, 2219, 0
50.599800, 0, 3123, 2223, 0
50.699799, 0, 3126, 2224, 0
50.799797, 0, 3129, 2229, 0
50.899796, 0, 3132, 2236, 0
50.999794, 0, 3136, 2241, 0
51.099792, 0, 3138, 2241, 0
51.199791, 0, 3147, 2247, 0
51.299789, 0, 3152, 2252, 0
51.399788, 0, 3155, 2256, 0
51.499786, 0, 3158, 2259, 0
51.599785, 0, 3164, 2262, 0
51.699783, 0, 3173, 2265, 0
51.799782, 0, 3180, 2267, 0
51.899780, 0, 3183, 2270, 0
51.999779, 0, 3186, 2272, 0
52.099777, 0, 3189, 2279, 0
52.199776, 0, 3196, 2287, 0
52.299774, 0, 3200, 2291, 0
52.399773, 0, 3201, 2295, 0
52.499771, 0, 3202, 2300, 0
52.599770, 0, 3204, 2306, 0
52.699768, 0, 3207, 2312, 0
52.799767, 0, 3209, 2313, 0
52.899765, 0, 3213, 2313, 0
52.999763, 0, 3216, 2315, 0
53.099762, 0, 3219, 2316, 0
53.199760, 0, 3222, 2317, 0
53.299759, 0, 3226, 2323, 0
53.399757, 0, 3228, 2327, 0
53.499756, 0, 3226, 2333, 0
53.599754, 0, 3227, 2335, 0
53.699753, 0, 3230, 2342, 0
53.799751, 0, 3230, 2346, 0
53.899750, 0, 3234, 2352, 0
53.999748, 0, 3237, 2360, 0
54.099747, 0, 3238, 2365, 0
54.199745, 0, 3241, 2368, 0
54.299744, 0, 3242, 2371, 0
54.399742, 0, 3247, 2373, 0
54.499741, 0, 3250, 2375, 0
54.599739, 0, 3250, 2377, 0
54.699738, 0, 3255, 2377, 0
54.799736, 0, 3258, 2380, 0
54.899734, 0, 3262, 2386, 0
54.999733, 0, 3268, 2387, 0
55.099731, 0, 3275, 2391, 0
55.199730, 0, 3279, 2395, 0
55.299728, 0, 3281, 2398, 0
55.399727, 0, 3284, 2405, 0
55.499725, 0, 3289, 2407, 0
55.599724, 0, 3290, 2410, 0
55.699722, 0, 3291, 2412, 0
55.799721, 0, 3292, 2413, 0
55.899719, 0, 3293, 2417, 0
55.999718, 0, 3295, 2420, 0
56.099716, 0, 3298, 2424, 0
56.199715, 0, 3299, 2426, 0
56.299713, 0, 3301, 2428, 0
56.399712, 0, 3303, 2429, 0
56.499710, 0, 3306, 2431, 0
56.599709, 0, 3309, 2435, 0
56.699707, 0, 3314, 2441, 0
56.799706, 0, 3315, 2445, 0
56.899704, 0, 3318, 2445, 0
56.999702, 0, 3323, 2447, 0
57.099701, 0, 3325, 2452, 0
57.199699, 0, 3325, 2459, 0
57.299698, 0, 3326, 2464, 0
57.399696, 0, 3330, 2468, 0
57.499695, 0, 3336, 2472, 0
57.599693, 0, 3336, 2476, 0
57.699692, 0, 3341, 2478, 0
57.799690, 0, 3348, 2478, 0
57.899689, 0, 3352, 2481, 0
57.999687, 0, 3354, 2484, 0
58.099686, 0, 3358, 2487, 0
58.199684, 0, 3360, 2488, 0
58.299683, 0, 3364, 2495, 0
58.399681, 0, 3366, 2495, 0
58.499680, 0, 3371, 2499, 0
58.599678, 0, 3371, 2503, 0
58.699677, 0, 3375, 2506, 0
58.799675, 0, 3377, 2508, 0
58.899673, 0, 3376, 2511, 0
58.999672, 0, 3379, 2512, 0
59.099670, 0, 3382, 2512, 0
59.199669, 0, 3384, 2517, 0
59.299667, 0, 3386, 2520, 0
59.399666, 0, 3392, 2522, 0
59.499664, 0, 3396, 2524, 0
59.599663, 0, 3400, 2527, 0
59.699661, 0, 3402, 2529, 0
59.799660, 0, 3407, 2531, 0
59.899658, 0, 3412, 2534, 0
59.999657, 0, 3415, 2538, 0
60.099655, 0, 3416, 2541, 0
60.199654, 0, 3421, 2544, 0
60.299652, 0, 3427, 2548, 0
60.399651, 0, 3427, 2550, 0
60.499649, 0, 3431, 2552, 0
60.599648, 0, 3434, 2553, 0
60.699646, 0, 3435, 2558, 0
60.799644, 0, 3436, 2561, 0
60.899643, 0, 3443, 2563, 0
60.999641, 0, 3448, 2568, 0
61.099640, 0, 3452, 2571, 0
61.199638, 0, 3454, 2575, 0
61.299637, 0, 3458, 2580, 0
61.399635, 0, 3464, 2584, 0
61.499634, 0, 3470, 2587, 0
61.599632, 0, 3476, 2595, 0
61.699631, 0, 3482, 2596, 0
61.799629, 0, 3484, 2601, 0
61.899628, 0, 3489, 2605, 0
61.999626, 0, 3497, 2610, 0
62.099625, 0, 3504, 2615, 0
62.199623, 0, 3510, 2617, 0
62.299622, 0, 3519, 2622, 0
62.399620, 0, 3526, 2626, 0
62.499619, 0, 3534, 2631, 0
62.599617, 0, 3546, 2636, 0
62.699615, 0, 3549, 2639, 0
62.799614, 0, 3553, 2642, 0
62.899612, 0, 3558, 2648, 0
62.999611, 0, 3563, 2652, 0
63.099609, 0, 3569, 2655, 0
63.199608, 0, 3575, 2660, 0
63.299606, 0, 3585, 2668, 0
63.399605, 0, 3587, 2674, 0
63.499603, 0, 3594, 2676, 0
63.599602, 0, 3600, 2680, 0
63.699600, 0, 3607, 2684, 0
63.799599, 0, 3610, 2690, 0
63.899597, 0, 3618, 2696, 0
63.999596, 0, 3623, 2701, 0
64.099594, 0, 3630, 2704, 0
64.199593, 0, 3641, 2711, 0
64.299591, 0, 3649, 2714, 0
64.399590, 0, 3660, 2721, 0
64.499588, 0, 3666, 2726, 0
64.599586, 0, 3675, 2734, 0
64.699585, 0, 3684, 2745, 0
64.799583, 0, 3691, 2751, 0
64.899582, 0, 3697, 2758, 0
64.999580, 0, 3703, 2768, 0
65.099579, 0, 3712, 2772, 0
65.199577, 0, 3724, 2779, 0
65.299576, 0, 3734, 2783, 0
65.399574, 0, 3742, 2792, 0
65.499573, 0, 3749, 2802, 0
65.599571, 0, 3759, 2811, 0
65.699570, 0, 3770, 2815, 0
65.799568, 0, 3784, 2827, 0
65.899567, 0, 3790, 2833, 0
65.999565, 0, 3804, 2836, 0
66.099564, 0, 3811, 2846, 0
66.199562, 0, 3819, 2856, 0
66.299561, 0, 3823, 2861, 0
66.399559, 0, 3828, 2863, 0
66.499557, 0, 3843, 2864, 0
66.599556, 0, 3851, 2868, 0
66.699554, 0, 3858, 2878, 0
66.799553, 0, 3865, 2884, 0
66.899551, 0, 3875, 2889, 0
66.999550, 0, 3888, 2899, 0
67.099548, 0, 3898, 2902, 0
67.199547, 0, 3912, 2909, 0
67.299545, 0, 3926, 2912, 0
67.399544, 0, 3935, 2916, 0
67.499542, 0, 3942, 2921, 0
67.599541, 0, 3956, 2928, 0
67.699539, 0, 3966, 2932, 0
67.799538, 0, 3974, 2936, 0
67.899536, 0, 3980, 2943, 0
67.999535, 0, 3991, 2949, 0
68.099533, 0, 4008, 2958, 0
68.199532, 0, 4023, 2964, 0
68.299530, 0, 4038, 2970, 0
68.399529, 0, 4046, 2976, 0
68.499527, 0, 4054, 2987, 0
68.599525, 0, 4068, 2993, 0
68.699524, 0, 4080, 2999, 0
68.799522, 0, 4090, 3003, 0
68.899521, 0, 4101, 3013, 0
68.999519, 0, 4110, 3019, 0
69.099518, 0, 4121, 3024, 0
69.199516, 0, 4131, 3027, 0
69.299515, 0, 4139, 3036, 0
69.399513, 0, 4149, 3040, 0
69.499512, 0, 4161, 3042, 0
69.599510, 0, 4169, 3048, 0
69.699509, 0, 4182, 3056, 0
69.799507, 0, 4188, 3066, 0
69.899506, 0, 4206, 3070, 0
69.999504, 0, 4214, 3077, 0
70.099503, 0, 4225, 3082, 0
70.199501, 0, 4234, 3088, 0
70.299500, 0, 4246, 3090, 0
70.399498, 0, 4260, 3097, 0
70.499496, 0, 4266, 3106, 0
70.599495, 0, 4274, 3114, 0
70.699493, 0, 4283, 3122, 0
70.799492, 0, 4296, 3129, 0
70.899490, 0, 4306, 3134, 0
70.999489, 0, 4318, 3139, 0
71.099487, 0, 4325, 3143, 0
71.199486, 0, 4343, 3144, 0
71.299484, 0, 4354, 3152, 0
71.399483, 0, 4360, 3165, 0
71.499481, 0, 4373, 3167, 0
71.599480, 0, 4384, 3176, 0
71.699478, 0, 4398, 3184, 0
71.799477, 0, 4411, 3190, 0
71.899475, 0, 4424, 3197, 0
71.999474, 0, 4436, 3205, 0
72.099472, 0, 4444, 3214, 0
72.199471, 0, 4453, 3220, 0
72.299469, 0, 4461, 3228, 0
72.399467, 0, 4474, 3235, 0
72.499466, 0, 4488, 3241, 0
72.599464, 0, 4497, 3247, 0
72.699463, 0, 4509, 3258, 0
72.799461, 0, 4524, 3263, 0
72.899460, 0, 4542, 3268, 0
72.999458, 0, 4557, 3271, 0
73.099457, 0, 4565, 3279, 0
73.199455, 0, 4582, 3286, 0
73.299454, 0, 4591, 3293, 0
73.399452, 0, 4602, 3298, 0
73.499451, 0, 4618, 3300, 0
73.599449, 0, 4632, 3304, 0
73.699448, 0, 4644, 3312, 0
73.799446, 0, 4656, 3319, 0
73.899445, 0, 4673, 3326, 0
73.999443, 0, 4689, 3334, 0
74.099442, 0, 4699, 3342, 0
74.199440, 0, 4716, 3345, 0
74.299438, 0, 4734, 3352, 0
74.399437, 0, 4744, 3359, 0
74.499435, 0, 4757, 3365, 0
74.599434, 0, 4762, 3372, 0
74.699432, 0, 4776, 3375, 0
74.799431, 0, 4782, 3379, 0
74.899429, 0, 4794, 3383, 0
74.999428, 0, 4805, 3387, 0
75.099426, 0, 4812, 3393, 0
75.199425, 0, 4827, 3395, 0
